Transaction_ID,Date,Time,Sender_Name,Receiver_Name,Mobile_Number,UPI_ID,Bank_Name,Transaction_Type,Amount,Status,Payment_Method,State,City,Device_Type
PP100950,2026-07-30 00:00:00,21:22:41,Customer_951,Merchant_77,9282145059,user951@ybl,HDFC,Bill Payment,17869,Success,QR Code,Rajasthan,Pune,Android
PP100951,2026-07-30 00:00:00,00:33:00,Customer_952,Merchant_22,9235785648,user952@ybl,SBI,Bill Payment,24256,Success,Phone Number,Rajasthan,Kolhapur,iOS
PP100952,2026-07-30 00:00:00,13:24:50,Customer_953,Merchant_43,9395404480,user953@ybl,ICICI,Bill Payment,11483,Success,UPI,Gujarat,Kolhapur,iOS
PP100953,2026-07-30 00:00:00,07:20:31,Customer_954,Merchant_37,9465565494,user954@ybl,PNB,Food Payment,422,Success,Phone Number,Maharashtra,Aurangabad,Android
PP100954,2026-07-30 00:00:00,23:36:16,Customer_955,Merchant_61,9879339427,user955@ybl,Kotak,Food Payment,12921,Success,Phone Number,Rajasthan,Pune,Android
PP100955,2026-07-30 00:00:00,22:58:31,Customer_956,Merchant_97,9649242940,user956@ybl,Canara,Merchant Payment,6960,Success,UPI,Maharashtra,Pune,iOS
PP100956,2026-07-30 00:00:00,07:19:45,Customer_957,Merchant_56,9593371310,user957@ybl,Kotak,Bill Payment,16042,Pending,UPI,Gujarat,Pune,Android
PP100957,2026-07-30 00:00:00,10:35:58,Customer_958,Merchant_3,9927561577,user958@ybl,BOB,Bill Payment,19074,Pending,Phone Number,Maharashtra,Kolhapur,Android
PP100958,2026-07-30 00:00:00,06:23:39,Customer_959,Merchant_63,9354871660,user959@ybl,SBI,Food Payment,8115,Success,UPI,Karnataka,Nagpur,Android
PP100959,2026-07-30 00:00:00,05:10:39,Customer_960,Merchant_19,9034362675,user960@ybl,PNB,Merchant Payment,10862,Success,QR Code,Gujarat,Pune,Android
PP100960,2026-07-30 00:00:00,23:45:30,Customer_961,Merchant_23,9577655957,user961@ybl,Axis,Bill Payment,24772,Success,UPI,Gujarat,Nashik,Android
PP100961,2026-07-30 00:00:00,05:59:23,Customer_962,Merchant_29,9042751664,user962@ybl,HDFC,Merchant Payment,4564,Success,Phone Number,Rajasthan,Mumbai,Android
PP100962,2026-07-30 00:00:00,10:55:41,Customer_963,Merchant_30,9740831381,user963@ybl,BOB,Food Payment,22064,Success,Phone Number,Rajasthan,Nagpur,iOS
PP100963,2026-07-30 00:00:00,01:36:16,Customer_964,Merchant_39,9314291849,user964@ybl,PNB,Bill Payment,6094,Success,QR Code,Rajasthan,Nashik,Android
PP100964,2026-07-30 00:00:00,10:07:24,Customer_965,Merchant_25,9405608776,user965@ybl,Canara,Bill Payment,18752,Success,QR Code,Karnataka,Kolhapur,Android
PP100965,2026-07-30 00:00:00,19:08:36,Customer_966,Merchant_8,9428699754,user966@ybl,PNB,Bill Payment,6870,Success,Phone Number,Karnataka,Kolhapur,Android
PP100966,2026-07-30 00:00:00,02:25:11,Customer_967,Merchant_58,9726121469,user967@ybl,BOB,Merchant Payment,20806,Success,Phone Number,Madhya Pradesh,Nashik,Android
PP100967,2026-07-30 00:00:00,20:38:38,Customer_968,Merchant_16,9909800975,user968@ybl,HDFC,Food Payment,770,Success,Phone Number,Gujarat,Aurangabad,Android
PP100968,2026-07-30 00:00:00,23:02:50,Customer_969,Merchant_72,9583731763,user969@ybl,Kotak,Food Payment,20466,Success,QR Code,Rajasthan,Aurangabad,Android
PP100969,2026-07-30 00:00:00,23:45:53,Customer_970,Merchant_1,9887064681,user970@ybl,ICICI,Food Payment,23838,Success,UPI,Gujarat,Nashik,Android
PP100970,2026-07-30 00:00:00,08:31:47,Customer_971,Merchant_5,9331278591,user971@ybl,Kotak,Food Payment,24809,Success,QR Code,Maharashtra,Aurangabad,Android
PP100971,2026-07-31 00:00:00,10:51:50,Customer_972,Merchant_3,9167759708,user972@ybl,HDFC,Food Payment,1637,Success,Phone Number,Karnataka,Mumbai,Android
PP100972,2026-07-31 00:00:00,17:09:48,Customer_973,Merchant_65,9028488509,user973@ybl,BOB,Bill Payment,2550,Success,UPI,Madhya Pradesh,Mumbai,Android
PP100973,2026-07-31 00:00:00,23:01:19,Customer_974,Merchant_4,9658636155,user974@ybl,HDFC,Bill Payment,3353,Success,UPI,Maharashtra,Kolhapur,Android
PP100974,2026-07-31 00:00:00,10:47:07,Customer_975,Merchant_99,9137777013,user975@ybl,SBI,Bill Payment,7254,Success,UPI,Gujarat,Aurangabad,Android
PP100975,2026-07-31 00:00:00,01:34:15,Customer_976,Merchant_96,9825676254,user976@ybl,Canara,Merchant Payment,22172,Pending,QR Code,Karnataka,Pune,Android
PP100976,2026-07-31 00:00:00,12:27:39,Customer_977,Merchant_64,9930671654,user977@ybl,PNB,Bill Payment,24111,Success,Phone Number,Rajasthan,Nashik,Android
PP100977,2026-07-31 00:00:00,14:53:45,Customer_978,Merchant_98,9319541965,user978@ybl,SBI,Food Payment,531,Success,UPI,Maharashtra,Mumbai,iOS
PP100978,2026-07-31 00:00:00,14:28:18,Customer_979,Merchant_89,9894880486,user979@ybl,PNB,Bill Payment,14566,Success,Phone Number,Karnataka,Aurangabad,Android
PP100979,2026-07-31 00:00:00,04:14:11,Customer_980,Merchant_10,9556030530,user980@ybl,Kotak,Merchant Payment,5102,Pending,Phone Number,Gujarat,Aurangabad,iOS
PP100980,2026-07-31 00:00:00,00:08:46,Customer_981,Merchant_21,9835678879,user981@ybl,BOB,Bill Payment,23264,Success,UPI,Gujarat,Mumbai,Android
PP100981,2026-07-31 00:00:00,19:06:00,Customer_982,Merchant_46,9214020236,user982@ybl,ICICI,Bill Payment,16656,Success,Phone Number,Maharashtra,Mumbai,iOS
PP100982,2026-07-31 00:00:00,13:17:17,Customer_983,Merchant_91,9440739410,user983@ybl,ICICI,Merchant Payment,20537,Success,Phone Number,Maharashtra,Pune,Android
PP100983,2026-07-31 00:00:00,03:12:16,Customer_984,Merchant_27,9815008384,user984@ybl,Canara,Food Payment,8840,Pending,Phone Number,Maharashtra,Aurangabad,Android
PP100984,2026-07-31 00:00:00,07:55:41,Customer_985,Merchant_66,9605708200,user985@ybl,HDFC,Merchant Payment,3496,Success,UPI,Madhya Pradesh,Aurangabad,Android
PP100985,2026-07-31 00:00:00,21:58:03,Customer_986,Merchant_41,9550269222,user986@ybl,Canara,Bill Payment,9198,Success,UPI,Rajasthan,Nagpur,Android
PP100986,2026-07-31 00:00:00,14:10:27,Customer_987,Merchant_13,9633298137,user987@ybl,PNB,Bill Payment,1745,Success,UPI,Karnataka,Kolhapur,Android
PP100987,2026-07-31 00:00:00,09:35:31,Customer_988,Merchant_9,9566139952,user988@ybl,Axis,Food Payment,18497,Failed,Phone Number,Gujarat,Pune,Android
PP100988,2026-07-31 00:00:00,02:25:12,Customer_989,Merchant_36,9839150590,user989@ybl,Axis,Merchant Payment,13785,Success,Phone Number,Gujarat,Mumbai,Android
PP100989,2026-07-31 00:00:00,18:10:55,Customer_990,Merchant_86,9745118259,user990@ybl,Axis,Bill Payment,1721,Success,Phone Number,Rajasthan,Mumbai,Android
PP100990,2026-07-31 00:00:00,20:45:44,Customer_991,Merchant_90,9439179615,user991@ybl,HDFC,Merchant Payment,8516,Success,QR Code,Maharashtra,Nashik,iOS
PP100991,2026-07-31 00:00:00,01:25:09,Customer_992,Merchant_58,9760415662,user992@ybl,Canara,Food Payment,22238,Success,UPI,Maharashtra,Kolhapur,Android
PP100992,2026-07-31 00:00:00,13:41:08,Customer_993,Merchant_54,9647765158,user993@ybl,SBI,Merchant Payment,12290,Success,QR Code,Gujarat,Mumbai,Android
PP100993,2026-07-31 00:00:00,15:10:15,Customer_994,Merchant_12,9104527616,user994@ybl,BOB,Food Payment,10492,Pending,QR Code,Rajasthan,Aurangabad,Android
PP100994,2026-07-31 00:00:00,22:55:03,Customer_995,Merchant_81,9086512094,user995@ybl,Kotak,Bill Payment,20744,Success,Phone Number,Gujarat,Mumbai,Android
PP100995,2026-07-31 00:00:00,08:15:59,Customer_996,Merchant_78,9854247145,user996@ybl,PNB,Merchant Payment,2827,Success,QR Code,Maharashtra,Aurangabad,Android
PP100996,2026-07-31 00:00:00,23:48:28,Customer_997,Merchant_14,9977483865,user997@ybl,Axis,Merchant Payment,15674,Success,QR Code,Karnataka,Aurangabad,Android
PP100997,2026-07-31 00:00:00,16:41:52,Customer_998,Merchant_34,9317526965,user998@ybl,BOB,Food Payment,11098,Success,UPI,Maharashtra,Pune,iOS
PP100998,2026-07-31 00:00:00,07:23:09,Customer_999,Merchant_53,9170054861,user999@ybl,ICICI,Bill Payment,22705,Success,UPI,Karnataka,Mumbai,iOS
PP100999,2026-07-31 00:00:00,08:20:15,Customer_1000,Merchant_20,9620727610,user1000@ybl,SBI,Bill Payment,7592,Success,UPI,Madhya Pradesh,Pune,Android
